Tweet ID,Text,User,Created At,Likes,Retweets,Sentiment,clean_text,label
535021688607360396,Just had lunch with a friend.,mercadoamy,2023-04-02 07:57:21,501,980,neutral,lunch friend,1
325502861244407954,I love my life!,gibsonwilliam,2023-03-31 14:35:48,981,266,positive,love life,2
971881723351119886,Feeling disappointed in myself.,tnelson,2023-04-20 23:53:05,367,414,negative,feeling disappointed,0
800336524921420888,I'm so upset right now.,cmorrow,2023-03-30 02:09:44,265,499,negative,upset right,0
561233455811868497,Feeling disappointed in myself.,wongryan,2023-03-21 11:19:39,24,352,negative,feeling disappointed,0
587079081377006667,Feeling grateful for my friends and family.,watsonshannon,2023-03-09 16:02:44,80,2,positive,feeling grateful friend family,2
247513679780898639,I love my life!,samanthaking,2023-04-23 09:07:59,696,292,positive,love life,2
230638499715365325,Just had lunch with a friend.,johnsonheather,2023-03-23 04:48:44,558,189,neutral,lunch friend,1
104278677113008329,Watching a movie tonight.,anthony54,2023-03-10 05:00:06,103,346,neutral,watching movie tonight,1
829669440004728078,This is the best day ever!,gblack,2023-01-19 01:34:14,107,754,positive,best day ever,2
822190004940324071,I'm so upset right now.,denisebaker,2023-03-21 14:57:21,427,893,negative,upset right,0
190486724280763010,Feeling disappointed in myself.,dianawalker,2023-02-24 20:28:00,83,475,negative,feeling disappointed,0
288924837913976345,Feeling grateful for my friends and family.,chambersmichelle,2023-03-04 01:10:22,699,643,positive,feeling grateful friend family,2
352714354283961298,I love my life!,katherine47,2023-03-26 03:32:27,130,778,positive,love life,2
770872882130682475,Going for a walk in the park.,tiffany07,2023-03-16 13:02:44,421,378,neutral,going walk park,1
695846187994499721,Watching a movie tonight.,christineorozco,2023-02-26 22:32:16,988,875,neutral,watching movie tonight,1
100778367528201001,I love my life!,lwhitney,2023-02-02 21:17:51,927,204,positive,love life,2
804606119074566797,Feeling disappointed in myself.,lmurray,2023-01-22 10:58:19,655,481,negative,feeling disappointed,0
263718438562872833,I'm so upset right now.,snyderedward,2023-02-07 20:02:47,513,325,negative,upset right,0
896715108284846135,Feeling grateful for my friends and family.,johnsonbilly,2023-03-12 19:52:08,217,967,positive,feeling grateful friend family,2
846111465838929222,Feeling disappointed in myself.,turnerelizabeth,2023-02-01 08:02:00,399,606,negative,feeling disappointed,0
946006976269599417,Watching a movie tonight.,nicolethornton,2023-02-24 01:25:54,121,626,neutral,watching movie tonight,1
595745146767040551,Feeling disappointed in myself.,cartercharles,2023-02-20 23:25:28,81,109,negative,feeling disappointed,0
412977016299986359,I'm so upset right now.,victoria88,2023-04-07 12:33:01,146,19,negative,upset right,0
670002100822893078,I hate it when things don't go my way.,xbrown,2023-01-24 21:53:57,679,796,negative,hate thing go way,0
209427353197726178,Feeling grateful for my friends and family.,garciathomas,2023-04-23 07:56:06,878,131,positive,feeling grateful friend family,2
502182317846187282,This is the best day ever!,ofuentes,2023-01-30 12:09:51,962,4,positive,best day ever,2
405987177791912777,I'm so upset right now.,ryan87,2023-01-19 12:11:53,512,885,negative,upset right,0
847453140739591532,I'm so upset right now.,kristen97,2023-03-30 09:56:01,346,553,negative,upset right,0
840186659265556094,Feeling grateful for my friends and family.,travisstone,2023-02-05 22:20:23,916,834,positive,feeling grateful friend family,2
762109056393736724,Feeling disappointed in myself.,swansonbecky,2023-04-16 06:12:59,603,964,negative,feeling disappointed,0
935518872493141350,Going for a walk in the park.,lucerojennifer,2023-03-28 12:29:13,638,936,neutral,going walk park,1
157288775259711493,Feeling disappointed in myself.,umoran,2023-03-18 21:30:34,140,582,negative,feeling disappointed,0
289704890880911681,This is the best day ever!,jfields,2023-02-21 10:32:25,619,435,positive,best day ever,2
303396889619802139,I hate it when things don't go my way.,cannonbrittany,2023-04-04 01:33:19,422,963,negative,hate thing go way,0
933922370943620924,Feeling disappointed in myself.,tpugh,2023-04-22 15:50:47,157,429,negative,feeling disappointed,0
842478012193833722,Watching a movie tonight.,andrewmiller,2023-02-13 17:26:24,365,358,neutral,watching movie tonight,1
132493925783720739,I'm so upset right now.,katherine00,2023-03-16 05:32:28,548,358,negative,upset right,0
749888886510050252,This is the best day ever!,mhenry,2023-01-07 09:48:23,786,471,positive,best day ever,2
577670607012334792,Watching a movie tonight.,gibsonmichael,2023-02-25 12:08:57,405,810,neutral,watching movie tonight,1
168248628398218522,This is the best day ever!,sbell,2023-01-10 20:03:01,509,711,positive,best day ever,2
728582147135909983,I hate it when things don't go my way.,reillytanner,2023-02-19 22:27:01,61,467,negative,hate thing go way,0
462020101644116552,I'm so upset right now.,jonathancarter,2023-01-09 11:53:58,4,294,negative,upset right,0
914741095053339533,Watching a movie tonight.,lindsay14,2023-04-20 07:57:53,279,836,neutral,watching movie tonight,1
129273686087916917,Going for a walk in the park.,ndorsey,2023-01-29 04:21:52,481,540,neutral,going walk park,1
854548628318299167,Going for a walk in the park.,johnsonallen,2023-02-12 14:42:33,490,585,neutral,going walk park,1
286304842485531986,Watching a movie tonight.,nlee,2023-03-19 15:54:56,588,845,neutral,watching movie tonight,1
665338279491959688,I hate it when things don't go my way.,amyleonard,2023-04-12 05:23:01,737,800,negative,hate thing go way,0
817612449910609391,I love my life!,rallen,2023-04-12 19:31:45,538,330,positive,love life,2
478074098387731505,I love my life!,adam71,2023-01-24 19:14:37,327,228,positive,love life,2
473710635762978623,Just had lunch with a friend.,cholmes,2023-03-10 06:07:06,130,273,neutral,lunch friend,1
569789795663953573,I hate it when things don't go my way.,mooretheresa,2023-03-05 11:31:46,278,831,negative,hate thing go way,0
786377126065788283,I'm so upset right now.,tiffany76,2023-02-18 19:45:24,694,987,negative,upset right,0
981738892582673233,Going for a walk in the park.,fbrown,2023-01-14 15:29:57,884,643,neutral,going walk park,1
374900617182862794,This is the best day ever!,derek74,2023-01-31 20:35:38,198,130,positive,best day ever,2
173371230409626534,Watching a movie tonight.,brian97,2023-03-08 16:07:12,516,162,neutral,watching movie tonight,1
369213000579635239,I hate it when things don't go my way.,cbond,2023-04-26 04:44:45,483,162,negative,hate thing go way,0
493003888109579139,Just had lunch with a friend.,gross,2023-04-15 09:19:49,123,365,neutral,lunch friend,1
921246086519059275,I'm so upset right now.,keith96,2023-02-27 17:59:24,33,777,negative,upset right,0
661302400980671227,I'm so upset right now.,payneheather,2023-02-03 06:10:02,173,982,negative,upset right,0
341519302495939942,Just had lunch with a friend.,prestonchristopher,2023-01-19 22:40:48,388,182,neutral,lunch friend,1
389107149301015436,I'm so upset right now.,nmurphy,2023-04-01 04:59:59,80,263,negative,upset right,0
160464951077403697,Feeling disappointed in myself.,justinmcdonald,2023-01-31 00:08:55,869,986,negative,feeling disappointed,0
467115074820034203,I'm so upset right now.,matthewswhitney,2023-02-11 18:34:23,830,114,negative,upset right,0
752480873637484936,I hate it when things don't go my way.,jenniferkeller,2023-03-07 16:34:49,360,959,negative,hate thing go way,0
546777502581828233,Going for a walk in the park.,mitchellrodney,2023-03-19 00:28:34,505,902,neutral,going walk park,1
241488076372345849,I hate it when things don't go my way.,ericapalmer,2023-01-09 04:46:44,652,750,negative,hate thing go way,0
242289945708296390,Going for a walk in the park.,timothyrose,2023-01-16 01:24:39,757,147,neutral,going walk park,1
586642222619249122,This is the best day ever!,marisa46,2023-01-28 13:38:05,690,32,positive,best day ever,2
835285742498517241,Going for a walk in the park.,anthonyglass,2023-02-06 14:46:38,464,630,neutral,going walk park,1
872305240735398568,Just had lunch with a friend.,tcarlson,2023-04-16 05:27:44,770,150,neutral,lunch friend,1
834405555322719016,I hate it when things don't go my way.,victoriakennedy,2023-04-23 06:05:38,198,107,negative,hate thing go way,0
337248811979196432,I hate it when things don't go my way.,johnvasquez,2023-01-20 01:49:38,890,299,negative,hate thing go way,0
804388428081451844,Feeling disappointed in myself.,lmercer,2023-03-24 22:30:12,140,476,negative,feeling disappointed,0
884573039114871812,I'm so upset right now.,hramirez,2023-01-19 18:38:20,503,984,negative,upset right,0
133157943524320710,Going for a walk in the park.,wellsstephen,2023-04-08 06:40:01,392,357,neutral,going walk park,1
908897123924818479,This is the best day ever!,amckinney,2023-02-15 13:37:35,379,422,positive,best day ever,2
843899965839994607,I love my life!,alicia89,2023-01-31 12:19:04,920,88,positive,love life,2
457142600928128984,This is the best day ever!,nicolejimenez,2023-03-25 15:50:49,399,436,positive,best day ever,2
759045854527892526,Just had lunch with a friend.,xadkins,2023-02-16 23:02:15,640,649,neutral,lunch friend,1
232464488635375040,Just had lunch with a friend.,dbranch,2023-01-12 10:08:15,440,5,neutral,lunch friend,1
953245467993912593,I'm so upset right now.,tracy39,2023-04-07 13:41:32,253,266,negative,upset right,0
233136508070266257,I hate it when things don't go my way.,smithashley,2023-02-28 04:36:24,32,133,negative,hate thing go way,0
311955157582361639,Feeling disappointed in myself.,vstark,2023-02-12 18:55:54,891,854,negative,feeling disappointed,0
771350938071812499,Just had lunch with a friend.,mmorris,2023-03-05 19:01:21,15,345,neutral,lunch friend,1
142689285461439261,I hate it when things don't go my way.,jennifer28,2023-01-21 18:03:41,250,149,negative,hate thing go way,0
569957302498241102,This is the best day ever!,yking,2023-04-02 18:57:27,244,81,positive,best day ever,2
372326482005119284,Going for a walk in the park.,tracymurray,2023-01-04 02:35:22,433,582,neutral,going walk park,1
886047620415212570,I'm so upset right now.,kristine17,2023-01-01 21:25:52,227,11,negative,upset right,0
231367280559424137,This is the best day ever!,ooneal,2023-01-13 09:09:46,86,301,positive,best day ever,2
715180048127979975,Just had lunch with a friend.,dcochran,2023-01-29 11:04:23,250,517,neutral,lunch friend,1
293027413540822709,I hate it when things don't go my way.,drobinson,2023-02-01 08:19:05,790,727,negative,hate thing go way,0
353998691335741408,I love my life!,marymorris,2023-03-20 05:05:40,522,775,positive,love life,2
988228692647136801,I'm so upset right now.,williamssherri,2023-02-13 23:46:57,516,975,negative,upset right,0
429382279345014854,Watching a movie tonight.,thomasmckee,2023-02-16 17:33:01,279,41,neutral,watching movie tonight,1
767544400756902943,I'm so upset right now.,timothywalsh,2023-01-06 15:22:54,884,167,negative,upset right,0
353549212323519685,I love my life!,vjennings,2023-04-13 07:03:15,127,200,positive,love life,2
243365792559846473,I'm so upset right now.,umahoney,2023-04-12 18:49:15,927,210,negative,upset right,0
982676124038359627,I'm so upset right now.,juanmichael,2023-01-11 12:02:29,886,579,negative,upset right,0
537525680217540742,I'm so upset right now.,sheri14,2023-01-16 06:26:59,113,402,negative,upset right,0
971297637699702879,Going for a walk in the park.,mariathomas,2023-01-21 09:49:02,775,18,neutral,going walk park,1
770882469189479909,This is the best day ever!,jasonmiller,2023-04-07 15:09:48,382,39,positive,best day ever,2
883409223712100581,I'm so upset right now.,wsmith,2023-04-26 21:15:56,649,537,negative,upset right,0
354384998128287522,I'm so upset right now.,ernest66,2023-02-02 23:14:44,310,482,negative,upset right,0
982476864689359517,I hate it when things don't go my way.,boltonalexander,2023-04-26 08:52:36,985,171,negative,hate thing go way,0
795419532012231491,I'm so upset right now.,amber12,2023-04-09 15:56:39,31,534,negative,upset right,0
160675133752952371,Feeling disappointed in myself.,odavis,2023-01-03 09:40:47,710,708,negative,feeling disappointed,0
865623429066802371,Feeling grateful for my friends and family.,castanedaangela,2023-04-05 04:39:39,842,929,positive,feeling grateful friend family,2
539745501309840378,I hate it when things don't go my way.,xdaniels,2023-03-13 15:09:52,176,668,negative,hate thing go way,0
493191763544455367,Just had lunch with a friend.,sethallen,2023-03-05 21:53:08,695,22,neutral,lunch friend,1
537313315561120321,Feeling grateful for my friends and family.,tina22,2023-01-17 06:09:02,181,385,positive,feeling grateful friend family,2
537660097372647657,This is the best day ever!,dwaynemorris,2023-03-07 23:12:37,707,891,positive,best day ever,2
981180012663193599,Going for a walk in the park.,thomasjessica,2023-03-06 10:09:47,655,144,neutral,going walk park,1
695041136932698719,I'm so upset right now.,jfernandez,2023-01-26 06:55:33,166,792,negative,upset right,0
956096840136506024,I'm so upset right now.,portermark,2023-02-15 12:10:20,382,298,negative,upset right,0
534341964552253854,I'm so upset right now.,janefox,2023-04-15 00:43:47,951,913,negative,upset right,0
782879142073428975,I hate it when things don't go my way.,jaclynhenry,2023-02-07 11:07:43,976,491,negative,hate thing go way,0
148088968590913765,I hate it when things don't go my way.,rhernandez,2023-03-25 18:31:23,96,554,negative,hate thing go way,0
833647474894073303,Going for a walk in the park.,mallorywhite,2023-04-18 04:57:55,392,870,neutral,going walk park,1
256056498145219528,Feeling grateful for my friends and family.,kingtheresa,2023-04-03 08:24:48,209,811,positive,feeling grateful friend family,2
664560565317883757,This is the best day ever!,diana13,2023-02-28 01:57:21,919,95,positive,best day ever,2
141581679753103763,Going for a walk in the park.,jameshiggins,2023-01-23 02:09:51,737,891,neutral,going walk park,1
476860215690782703,I love my life!,hannah46,2023-04-10 19:28:40,980,536,positive,love life,2
509800883381112600,Going for a walk in the park.,kathleen37,2023-03-22 18:54:01,932,488,neutral,going walk park,1
513977214697348086,I hate it when things don't go my way.,watsonloretta,2023-01-02 00:40:03,656,297,negative,hate thing go way,0
729946582306109651,This is the best day ever!,meyeraudrey,2023-03-31 10:02:23,717,825,positive,best day ever,2
881889665527534459,Feeling disappointed in myself.,donwebb,2023-02-09 02:15:35,272,895,negative,feeling disappointed,0
238172762798934700,I'm so upset right now.,bwhite,2023-01-10 12:45:29,609,587,negative,upset right,0
278126826450395012,Going for a walk in the park.,baileyrhonda,2023-03-07 19:14:51,370,398,neutral,going walk park,1
450796892333994900,I hate it when things don't go my way.,williamsnicole,2023-04-20 05:22:40,373,539,negative,hate thing go way,0
754219991030595441,This is the best day ever!,kayleerodgers,2023-03-15 04:09:58,822,93,positive,best day ever,2
760977925986215710,I love my life!,jessicamaxwell,2023-04-14 12:39:03,158,819,positive,love life,2
698526257254328276,Feeling disappointed in myself.,albert15,2023-03-19 08:36:13,286,323,negative,feeling disappointed,0
854084722866251643,Feeling disappointed in myself.,sosawhitney,2023-02-24 16:11:51,724,815,negative,feeling disappointed,0
293529876531176783,Just had lunch with a friend.,townsendrhonda,2023-02-12 01:55:56,289,17,neutral,lunch friend,1
134067851330124888,I hate it when things don't go my way.,robertwashington,2023-02-10 01:10:55,267,610,negative,hate thing go way,0
221939648102498657,I love my life!,crystal88,2023-01-25 08:54:47,843,50,positive,love life,2
417025389091994441,This is the best day ever!,ronald31,2023-01-17 04:47:53,482,11,positive,best day ever,2
591055497955107337,I hate it when things don't go my way.,tjones,2023-04-16 21:28:02,264,149,negative,hate thing go way,0
299915931031160172,I'm so upset right now.,tthomas,2023-01-25 02:18:01,881,602,negative,upset right,0
795449668890308076,Feeling disappointed in myself.,amyfisher,2023-02-18 16:19:49,331,233,negative,feeling disappointed,0
932822281262415869,Feeling disappointed in myself.,youngfrancisco,2023-03-09 09:44:12,946,142,negative,feeling disappointed,0
333848082968125905,Feeling disappointed in myself.,millermichael,2023-03-21 10:36:39,369,125,negative,feeling disappointed,0
398361726924686676,Just had lunch with a friend.,chandlershannon,2023-01-24 14:00:16,459,534,neutral,lunch friend,1
473762721254360295,I love my life!,stephanieblair,2023-04-18 04:16:23,442,381,positive,love life,2
599623519358407300,I love my life!,mkeller,2023-03-06 03:56:50,162,432,positive,love life,2
402394923227477063,Feeling disappointed in myself.,amandaweiss,2023-01-17 12:03:52,870,940,negative,feeling disappointed,0
853116615251166076,Feeling grateful for my friends and family.,tsims,2023-03-08 05:51:50,717,559,positive,feeling grateful friend family,2
648572606172524469,Feeling disappointed in myself.,jbest,2023-02-26 07:37:22,979,354,negative,feeling disappointed,0
260609741965869557,I hate it when things don't go my way.,wsimmons,2023-01-22 11:01:14,705,278,negative,hate thing go way,0
605310121150571580,Watching a movie tonight.,wilkersoncarlos,2023-03-03 23:44:43,704,222,neutral,watching movie tonight,1
560661582954878310,Feeling grateful for my friends and family.,chambersderrick,2023-02-01 07:09:01,518,282,positive,feeling grateful friend family,2
230070445605983635,Feeling disappointed in myself.,susanherman,2023-04-15 18:43:02,884,890,negative,feeling disappointed,0
485744418541588083,Feeling disappointed in myself.,afrazier,2023-04-18 23:26:45,972,416,negative,feeling disappointed,0
339223565257910084,Going for a walk in the park.,debra35,2023-04-25 12:04:22,22,547,neutral,going walk park,1
782963852618723813,Feeling disappointed in myself.,deborahmclaughlin,2023-03-08 00:19:01,780,833,negative,feeling disappointed,0
765026523916044985,I hate it when things don't go my way.,armstrongmary,2023-04-26 02:36:14,947,577,negative,hate thing go way,0
893832524666723327,I hate it when things don't go my way.,cjones,2023-02-04 12:21:09,313,649,negative,hate thing go way,0
865622444622639564,I hate it when things don't go my way.,diane55,2023-02-19 15:36:19,580,15,negative,hate thing go way,0
193978493959940246,Feeling grateful for my friends and family.,rileymatthew,2023-04-22 06:07:45,678,972,positive,feeling grateful friend family,2
622894459076549003,This is the best day ever!,kenneth33,2023-01-03 06:39:09,678,492,positive,best day ever,2
437941278257296363,I love my life!,vhayes,2023-03-28 07:48:14,807,515,positive,love life,2
326742501798557182,Feeling disappointed in myself.,hannahmorrow,2023-02-03 03:55:02,792,818,negative,feeling disappointed,0
293284859620840681,Going for a walk in the park.,jeremy16,2023-03-11 10:04:43,666,311,neutral,going walk park,1
753395839126698857,This is the best day ever!,howardjessica,2023-01-12 23:44:27,607,904,positive,best day ever,2
531766474146621687,I hate it when things don't go my way.,ksimmons,2023-01-21 23:14:24,322,488,negative,hate thing go way,0
789721911850506324,I love my life!,alvaradomatthew,2023-01-23 03:54:54,510,867,positive,love life,2
761989638152652101,This is the best day ever!,dramirez,2023-04-07 19:12:28,466,988,positive,best day ever,2
803194103591879704,Going for a walk in the park.,brandibarron,2023-04-21 19:28:42,48,794,neutral,going walk park,1
123466654533418146,I'm so upset right now.,epearson,2023-02-04 09:21:02,302,570,negative,upset right,0
463902436288234121,I love my life!,kendra01,2023-01-27 17:26:25,733,760,positive,love life,2
842696324045198174,This is the best day ever!,amandahernandez,2023-03-14 09:32:18,725,223,positive,best day ever,2
995072731700784652,Feeling disappointed in myself.,alexandersimpson,2023-02-20 12:32:33,931,687,negative,feeling disappointed,0
677536429689167393,Feeling grateful for my friends and family.,peterbowers,2023-02-09 06:23:00,264,494,positive,feeling grateful friend family,2
651804212598221671,I'm so upset right now.,marktodd,2023-01-08 18:09:43,298,31,negative,upset right,0
966680659231628755,Going for a walk in the park.,elizabeth55,2023-04-01 22:58:27,328,237,neutral,going walk park,1
822109567481939514,I hate it when things don't go my way.,rebeccarice,2023-03-21 02:23:37,246,836,negative,hate thing go way,0
175452861823059460,Feeling disappointed in myself.,elizabethrush,2023-04-05 06:43:01,598,588,negative,feeling disappointed,0
288230313641412458,Watching a movie tonight.,meganchang,2023-02-03 17:55:59,720,87,neutral,watching movie tonight,1
391840790878502292,Feeling grateful for my friends and family.,briggspatrick,2023-02-13 17:38:35,52,492,positive,feeling grateful friend family,2
837847929962656926,Feeling grateful for my friends and family.,fpayne,2023-01-10 02:55:33,752,926,positive,feeling grateful friend family,2
871164373001569464,This is the best day ever!,debraphillips,2023-04-05 23:01:24,277,888,positive,best day ever,2
400245931141670343,Feeling disappointed in myself.,iballard,2023-04-05 01:05:25,792,463,negative,feeling disappointed,0
112208789422049311,Watching a movie tonight.,lori63,2023-01-01 06:47:27,572,528,neutral,watching movie tonight,1
895161080336694710,Watching a movie tonight.,browntrevor,2023-03-05 10:03:40,197,986,neutral,watching movie tonight,1
105854515603054393,Watching a movie tonight.,connerkylie,2023-04-26 02:30:15,968,422,neutral,watching movie tonight,1
630588279728813170,I'm so upset right now.,robinperry,2023-03-10 14:20:17,886,878,negative,upset right,0
977777367247061190,Feeling disappointed in myself.,gordonbrandon,2023-02-01 11:04:12,780,433,negative,feeling disappointed,0
278085311183427866,Feeling grateful for my friends and family.,sschmidt,2023-04-02 13:50:36,181,683,positive,feeling grateful friend family,2
135979122537044133,Watching a movie tonight.,cristian67,2023-04-15 09:10:32,228,453,neutral,watching movie tonight,1
691549078276103895,Going for a walk in the park.,dunlapronald,2023-02-18 13:00:46,516,909,neutral,going walk park,1
539607290474980302,I hate it when things don't go my way.,shannon79,2023-03-16 11:01:07,512,325,negative,hate thing go way,0
470439620728657840,Watching a movie tonight.,kochandrew,2023-03-29 01:28:42,535,914,neutral,watching movie tonight,1
949300088094652054,Feeling disappointed in myself.,andrew43,2023-02-10 05:00:07,597,148,negative,feeling disappointed,0
270017633100577807,I'm so upset right now.,jennifer51,2023-04-21 15:21:53,61,259,negative,upset right,0
752294960706139878,I'm so upset right now.,bburton,2023-04-03 03:35:17,355,406,negative,upset right,0
443947562487159999,Feeling disappointed in myself.,ffitzpatrick,2023-03-19 05:30:31,675,759,negative,feeling disappointed,0
878166405796086273,I'm so upset right now.,murphytimothy,2023-02-23 02:59:59,682,728,negative,upset right,0
877877773821508058,I love my life!,acampbell,2023-04-10 09:36:11,99,441,positive,love life,2
249479543487776714,Just had lunch with a friend.,grahamrachael,2023-01-07 20:54:12,500,899,neutral,lunch friend,1
757285806804886074,Feeling disappointed in myself.,tkeller,2023-03-14 21:22:04,683,534,negative,feeling disappointed,0
150810022636319969,I hate it when things don't go my way.,anthonyliu,2023-01-09 23:09:52,204,10,negative,hate thing go way,0
925744075521526751,Feeling disappointed in myself.,timothyholloway,2023-04-24 05:16:40,812,577,negative,feeling disappointed,0
138415862983487977,I love my life!,murphydarrell,2023-02-19 18:54:43,884,898,positive,love life,2
210334929367654862,This is the best day ever!,mcintoshmatthew,2023-02-20 03:27:20,108,229,positive,best day ever,2
646354893593387891,Feeling grateful for my friends and family.,jacob03,2023-03-23 14:05:49,378,65,positive,feeling grateful friend family,2
372954927561811488,This is the best day ever!,bentleyallison,2023-01-14 01:45:55,987,143,positive,best day ever,2
849747391476964418,I'm so upset right now.,jennajohnson,2023-04-11 04:23:24,508,840,negative,upset right,0
718859411182149778,I'm so upset right now.,james10,2023-02-22 04:35:19,926,441,negative,upset right,0
594352757330510775,Feeling disappointed in myself.,amiller,2023-02-20 19:37:42,609,337,negative,feeling disappointed,0
244166097657626071,Just had lunch with a friend.,patriciacollins,2023-03-25 00:25:55,47,632,neutral,lunch friend,1
472011500255631869,I hate it when things don't go my way.,hernandezelizabeth,2023-02-20 14:12:33,840,307,negative,hate thing go way,0
400103951886441072,This is the best day ever!,nkelly,2023-03-24 09:08:49,994,636,positive,best day ever,2
962032187458364570,I'm so upset right now.,hesterjennifer,2023-03-27 18:54:10,158,589,negative,upset right,0
926484684261704834,I'm so upset right now.,asimpson,2023-04-05 17:16:25,48,542,negative,upset right,0
435713152940717054,I'm so upset right now.,christopher48,2023-03-29 09:45:29,846,665,negative,upset right,0
743112162190916057,I hate it when things don't go my way.,rodriguezdaniel,2023-01-15 16:30:21,855,636,negative,hate thing go way,0
927282469905062452,Watching a movie tonight.,baldwinholly,2023-01-05 02:57:42,742,616,neutral,watching movie tonight,1
996195685116621923,Watching a movie tonight.,jennifer25,2023-02-02 22:49:13,269,625,neutral,watching movie tonight,1
511638272337582190,Watching a movie tonight.,uanderson,2023-03-18 20:32:55,12,362,neutral,watching movie tonight,1
757593201004450331,Feeling disappointed in myself.,laura06,2023-02-26 16:11:56,684,737,negative,feeling disappointed,0
529343572712669399,I love my life!,alyssa70,2023-03-22 01:37:45,895,995,positive,love life,2
348630299406540964,This is the best day ever!,masseykevin,2023-04-02 06:15:59,239,160,positive,best day ever,2
358872643494616492,Feeling grateful for my friends and family.,michellebrown,2023-04-01 23:57:00,404,969,positive,feeling grateful friend family,2
617820682191793743,Feeling disappointed in myself.,marcushoward,2023-04-17 08:37:46,209,524,negative,feeling disappointed,0
870208977094855910,I'm so upset right now.,ibradshaw,2023-03-11 08:54:26,792,693,negative,upset right,0
948438961851630532,I love my life!,michaelwhite,2023-03-23 08:59:03,100,210,positive,love life,2
404792268460052213,I love my life!,brian83,2023-04-22 13:20:37,168,379,positive,love life,2
407838476213078805,Going for a walk in the park.,harriskyle,2023-01-18 16:56:07,813,459,neutral,going walk park,1
520662279730278609,Going for a walk in the park.,mariemorse,2023-04-17 07:07:41,764,869,neutral,going walk park,1
120449542266782204,Feeling grateful for my friends and family.,qjames,2023-04-11 11:23:22,336,1000,positive,feeling grateful friend family,2
302190816575566415,I hate it when things don't go my way.,harrisrobert,2023-03-12 14:36:25,527,720,negative,hate thing go way,0
962037515917269483,I love my life!,jeanettesingleton,2023-02-08 18:55:38,814,558,positive,love life,2
445596465422096676,Watching a movie tonight.,chanelizabeth,2023-04-03 12:27:58,740,17,neutral,watching movie tonight,1
676210144162167559,I hate it when things don't go my way.,john60,2023-03-28 07:44:58,656,595,negative,hate thing go way,0
613940658134156465,Feeling grateful for my friends and family.,lydiacruz,2023-04-26 01:23:57,218,826,positive,feeling grateful friend family,2
942395760333755780,I hate it when things don't go my way.,andreaharris,2023-03-18 11:08:32,180,90,negative,hate thing go way,0
901276124978596498,I hate it when things don't go my way.,joshuahogan,2023-03-24 20:22:04,71,247,negative,hate thing go way,0
931451991891528546,Just had lunch with a friend.,timothy36,2023-02-13 12:30:02,888,810,neutral,lunch friend,1
744794394028112163,I hate it when things don't go my way.,uestrada,2023-01-24 23:09:59,106,604,negative,hate thing go way,0
991704373758803647,Feeling disappointed in myself.,michaelwilliams,2023-03-26 00:11:59,775,919,negative,feeling disappointed,0
483156771584589279,This is the best day ever!,vroberts,2023-03-09 21:30:00,946,933,positive,best day ever,2
741382056841422104,This is the best day ever!,heathersmith,2023-03-28 09:54:51,59,781,positive,best day ever,2
243041668138585435,Just had lunch with a friend.,whardy,2023-03-21 23:04:10,869,603,neutral,lunch friend,1
356427378486332698,Feeling grateful for my friends and family.,gary26,2023-01-06 18:31:16,323,387,positive,feeling grateful friend family,2
502242451728952175,Feeling grateful for my friends and family.,webbkerri,2023-03-10 06:42:48,624,647,positive,feeling grateful friend family,2
247357199518009402,I love my life!,ryanpeter,2023-01-11 05:22:39,334,266,positive,love life,2
189836067653882064,Watching a movie tonight.,brianvillarreal,2023-04-14 00:07:43,779,605,neutral,watching movie tonight,1
321562985031526311,This is the best day ever!,amandavillanueva,2023-04-04 09:36:59,996,796,positive,best day ever,2
342281837853146024,Feeling grateful for my friends and family.,tammy32,2023-02-21 18:53:16,270,242,positive,feeling grateful friend family,2
124915119173346945,Feeling disappointed in myself.,jeremyanderson,2023-04-21 01:27:17,232,635,negative,feeling disappointed,0
699832107598799017,I hate it when things don't go my way.,longdylan,2023-04-01 12:41:59,47,970,negative,hate thing go way,0
761951264372780144,I love my life!,varias,2023-04-16 13:52:10,785,273,positive,love life,2
869087891531079618,Feeling grateful for my friends and family.,guerrasara,2023-01-17 18:40:06,730,641,positive,feeling grateful friend family,2
889051837333847567,Watching a movie tonight.,swang,2023-03-03 02:07:02,53,268,neutral,watching movie tonight,1
648936564683061993,I'm so upset right now.,uwoods,2023-04-18 12:28:58,794,79,negative,upset right,0
679329968230346219,I love my life!,austin65,2023-02-02 20:27:42,341,622,positive,love life,2
756817903273434252,I love my life!,fieldslauren,2023-03-22 08:05:12,790,219,positive,love life,2
224952440603216869,Going for a walk in the park.,andreavasquez,2023-01-16 09:43:13,416,736,neutral,going walk park,1
808708114423813188,I hate it when things don't go my way.,imercer,2023-04-03 03:11:06,391,975,negative,hate thing go way,0
216460991911196783,Just had lunch with a friend.,sharon32,2023-03-16 10:10:55,904,35,neutral,lunch friend,1
227474907661741451,Going for a walk in the park.,aliciamyers,2023-01-13 10:40:50,278,832,neutral,going walk park,1
419498952753073114,Going for a walk in the park.,rfisher,2023-01-16 20:56:10,546,353,neutral,going walk park,1
347152975985833725,Just had lunch with a friend.,susanjones,2023-04-10 14:49:36,854,605,neutral,lunch friend,1
961961658474192276,This is the best day ever!,steven29,2023-04-13 20:49:39,136,114,positive,best day ever,2
163775670157421991,This is the best day ever!,rcoleman,2023-01-28 22:58:54,774,502,positive,best day ever,2
